UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE
42059151,ESP,Distrito del Caldén,42,7.23076923076923,8.788031046,26.7584054713127,133.7516256,26,260,42.2535211267606,9.85915492957746,52.112676056338,16.9014084507042,91.5492957746479,36.52,28.6,5,50,1,200,-64.910365,-35.387046,-64.9103611111111,-35.3870555555556,292,sin_pendiente,NA,III,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42059153,ESP,Distrito del Caldén,42,4.744,4.40736888,10.3108726520014,55.07190441,25,425.8,35.2112676056338,16.9014084507042,52.112676056338,59.1549295774648,100,29,23.5,2,20,9,1800,-64.914634,-35.567207,-64.9146388888889,-35.5671944444444,270,sin_pendiente,NA,III,2020,1,llano,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42059156,ESP,Distrito del Caldén,42,5.6,9.388975974,25.9329608727516,130.2705019,41,497.9,19.7183098591549,29.5774647887324,43.6619718309859,0,100,26.9736842105263,12.3105263157895,38,380,0,0,-64.921108,-35.837439,-64.9211111111111,-35.8375,260,sin_pendiente,NA,III,2019,11,llano,presencia fuerte,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42059159,ESP,Distrito del Caldén,42,4.85,4.688384398,9.75088328749166,43.83360392,24,327.9,36.6197183098592,0,36.6197183098592,25.3521126760563,43.6619718309859,NA,NA,0,0,7,1400,-64.927668,-36.107658,-64.9276666666667,-36.1076666666667,262,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42059161,ESP,Distrito del Caldén,42,4.1375,0.986346896,2.64797194849134,12.54650018,8,255.8,0,0,0,16.9014084507042,5.63380281690141,NA,NA,0,0,1,200,-64.932091,-36.287796,-64.9320833333333,-36.2877777777778,240,sin_pendiente,NA,II,2019,11,llano,presencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén cerrado,SI
42059166,ESP,Distrito del Caldén,42,4.55555555555556,3.435151586,7.11746995126015,42.27769907,18,297.2,39.4366197183099,9.85915492957746,40.8450704225352,71.830985915493,61.9718309859155,NA,NA,0,0,24,4800,-64.943321,-36.738116,-64.9433333333333,-36.7381388888889,256,sin_pendiente,NA,III,2019,12,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,Condalia microphylla_Lycium chilense_Prosopis alpataco,Condalia microphylla,Lycium chilense,Prosopis alpataco,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42059167,ESP,Distrito del Caldén,42,6.27142857142857,2.123619717,6.34271848723304,29.63370768,7,70,21.1267605633803,0,21.1267605633803,5.63380281690141,61.9718309859155,NA,NA,0,0,0,0,-64.945597,-36.828175,-64.9455833333333,-36.8281666666667,322,sin_pendiente,NA,II,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42060150,ESP,Distrito del Caldén,42,6.7625,6.252677456,24.2727868641013,111.6377504,16,189.3,33.8028169014084,46.4788732394366,80.2816901408451,83.0985915492958,52.112676056338,NA,NA,0,0,9,1800,-64.79836,-35.298647,-64.7983611111111,-35.2986388888889,267,sin_pendiente,NA,III,2020,1,llano,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42060153,ESP,Distrito del Caldén,42,4.71034482758621,4.303183556,10.2466511903965,39.25704382,29,553.7,25.3521126760563,28.169014084507,53.5211267605634,12.6760563380282,100,21,34.2,1,10,17,3400,-64.804381,-35.568909,-64.8043888888889,-35.5689166666667,253,sin_pendiente,NA,III,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42060158,ESP,Distrito del Caldén,42,5.29423076923077,10.191789062,21.2880604596782,114.3583823,52,695.8,26.7605633802817,73.2394366197183,88.7323943661972,38.0281690140845,77.4647887323944,2,16.6,1,10,10,2000,-64.814596,-36.019316,-64.8146111111111,-36.0193055555556,270,sin_pendiente,NA,III,2019,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42060159,ESP,Distrito del Caldén,42,6.14583333333333,6.586259072,16.6025645937754,80.86548368,24,269.3,42.2535211267606,0,42.2535211267606,5.63380281690141,77.4647887323944,NA,NA,0,0,4,800,-64.816666,-36.109393,-64.8166388888889,-36.1093888888889,256,sin_pendiente,NA,sin_categoria,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42060160,ESP,Distrito del Caldén,42,5.128,3.675506525,5.38004881190106,28.37165739,25,308.6,40.8450704225352,0,0,4.22535211267606,54.9295774647887,6.63333333333333,36.5,3,30,3,600,-64.818746,-36.199468,-64.81875,-36.1994722222222,233,sin_pendiente,NA,III,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42060161,ESP,Distrito del Caldén,42,5.51666666666667,12.363575782,26.7079130957183,126.354088,54,598.6,80.2816901408451,0,80.2816901408451,0,100,NA,NA,0,0,5,1000,-64.820835,-36.289542,-64.8208611111111,-36.2895277777778,271,sin_pendiente,NA,II,2019,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42061152,ESP,Distrito del Caldén,42,5.2304347826087,8.954952617,20.5274444332382,111.9188005,46,635.8,47.887323943662,39.4366197183099,76.056338028169,15.4929577464789,100,0.9,9.5,1,10,16,3200,-64.692226,-35.480418,-64.6922222222222,-35.4804166666667,238,sin_pendiente,NA,III,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42061157,ESP,Distrito del Caldén,42,6.18,3.947624603,12.8480824936503,65.64220063,15,237.9,0,2.8169014084507,2.8169014084507,16.9014084507042,94.3661971830986,90,30,3,30,5,1000,-64.701775,-35.930859,-64.7017777777778,-35.9308333333333,211,sin_pendiente,NA,III,2019,10,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42061158,ESP,Distrito del Caldén,42,5.41463414634146,10.764658931,16.688007511928,89.27325466,82,1464.6,90.1408450704225,0,90.1408450704225,0,100,NA,NA,0,0,2,400,-64.703711,-36.020943,-64.7037222222222,-36.0209444444444,230,sin_pendiente,NA,III,2019,11,llano,presencia fuerte,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42061161,ESP,Distrito del Caldén,42,4.91529411764706,12.436010111,18.7437153496835,91.83838503,85,1260.2,53.5211267605634,0,53.5211267605634,8.45070422535211,70.4225352112676,NA,NA,0,0,6,1200,-64.709569,-36.291185,-64.7095833333333,-36.2911944444444,248,sin_pendiente,NA,III,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42061166,ESP,Distrito del Caldén,42,4.65945945945946,6.436638359,15.027342410677,64.48790326,37,721.6,84.5070422535211,0,84.5070422535211,33.8028169014084,9.85915492957746,NA,NA,0,0,1,200,-64.719507,-36.741561,-64.7195,-36.7415555555556,272,sin_pendiente,NA,II,2019,12,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42061167,ESP,Distrito del Caldén,42,5.62,1.454802358,5.2344699169823,19.95043251,5,79.3,8.45070422535211,0,8.45070422535211,0,100,35.5,22.3,2,20,0,0,-64.721521,-36.831632,-64.7215277777778,-36.8316388888889,245,sin_pendiente,NA,II,2019,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42062155,ESP,Distrito del Caldén,42,5.81842105263158,8.25511435,18.6963096706196,97.52020402,38,409.3,32.3943661971831,38.0281690140845,70.4225352112676,2.8169014084507,100,NA,NA,0,0,1,200,-64.587412,-35.752196,-64.5874166666667,-35.7522222222222,218,sin_pendiente,NA,III,2019,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42062157,ESP,Distrito del Caldén,42,5.35142857142857,6.767910306,17.8582060904032,85.9695376,35,730.9,28.169014084507,36.6197183098592,64.7887323943662,11.2676056338028,100,27,17.7333333333333,6,60,6,1200,-64.591007,-35.932378,-64.591,-35.9323888888889,206,sin_pendiente,NA,II,2019,10,llano,presencia,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42062161,ESP,Distrito del Caldén,42,8.71,6.256777233,16.4192198496587,101.0464326,20,200,0,0,0,0,100,NA,NA,0,0,0,0,-64.598294,-36.292725,-64.5982777777778,-36.2927222222222,204,sin_pendiente,NA,III,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42062164,ESP,Distrito del Caldén,42,4.41,5.573277864,14.5266288464494,69.81542207,30,505.1,43.6619718309859,0,43.6619718309859,46.4788732394366,30.9859154929577,NA,NA,0,0,3,600,-64.603845,-36.56297,-64.6038611111111,-36.5629722222222,201,sin_pendiente,NA,III,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Acantholippia seriphioides_Condalia microphylla_Lycium chilense,Acantholippia seriphioides,Condalia microphylla,Lycium chilense,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42062166,ESP,Distrito del Caldén,42,6.65,2.03984776,11.1485180047925,40.2806027,4,69.3,0,0,0,7.04225352112676,92.9577464788732,NA,NA,0,0,2,400,-64.607586,-36.743126,-64.6075833333333,-36.7431388888889,239,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42063165,ESP,Distrito del Caldén,42,5.53888888888889,5.706509778,16.9698606172909,71.51747218,18,238.6,33.8028169014084,35.2112676056338,66.1971830985916,2.8169014084507,30.9859154929577,NA,NA,0,0,4,800,-64.493912,-36.654504,-64.4939166666667,-36.6544722222222,248,sin_pendiente,NA,sin_categoria,2019,12,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42064159,ESP,Distrito del Caldén,42,6.46875,5.702566012,23.108291071423,92.96835484,16,160,4.22535211267606,57.7464788732394,61.9718309859155,0,36.6197183098592,18.1,25.7,5,50,0,0,-64.37257,-36.115305,-64.3725833333333,-36.1153333333333,195,sin_pendiente,NA,sin_categoria,2019,12,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén cerrado,SI
42065163,ESP,Distrito del Caldén,42,5.01764705882353,6.92180563,14.4544942618516,66.35386209,34,457.2,54.9295774647887,0,54.9295774647887,36.6197183098592,76.056338028169,NA,NA,0,0,0,0,-64.267345,-36.476914,-64.2673611111111,-36.4769166666667,177,sin_pendiente,NA,III,2019,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Lycium chilense_Condalia microphylla,Lycium chilense,Condalia microphylla,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42065167,ESP,Distrito del Caldén,42,5.51904761904762,15.783942915,28.7766726649504,143.5537903,84,1045.1,100,4.22535211267606,100,0,39.4366197183099,0.1,21.5,1,10,0,0,-64.273266,-36.837278,-64.2732777777778,-36.8372777777778,154,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén cerrado,SI
42065171,ESP,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,200,-64.279294,-37.197621,-64.2793055555556,-37.1976388888889,205,sin_pendiente,NA,II,2019,12,colinado,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla_Lycium chilense_Prosopis alpataco,Condalia microphylla,Lycium chilense,Prosopis alpataco,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NO
42065175,ESP,Distrito del Caldén,42,4.82857142857143,3.87738452,10.6730740957341,42.81474264,14,140,12.6760563380282,23.943661971831,36.6197183098592,12.6760563380282,91.5492957746479,NA,NA,0,0,2,400,-64.285429,-37.55794,-64.2854166666667,-37.5579444444444,224,pendiente_suave,S,II,2020,1,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Lycium chilense_Condalia microphylla,Lycium chilense,Condalia microphylla,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42067166,ESP,Distrito del Caldén,42,4.55909090909091,4.223918513,10.5556715331893,45.39335279,22,454.4,50.7042253521127,0,50.7042253521127,4.22535211267606,19.7183098591549,NA,NA,0,0,1,200,-64.047868,-36.749372,-64.0478611111111,-36.7493611111111,134,sin_pendiente,NA,III,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,Bosques de caldén abierto con pastos,SI
42067167,ESP,Distrito del Caldén,42,5.99298245614035,13.926132041,39.8491374974547,177.4056027,57,657.9,71.830985915493,0,71.830985915493,19.7183098591549,45.0704225352113,NA,NA,0,0,0,0,-64.049096,-36.839468,-64.0490833333333,-36.8394722222222,135,sin_pendiente,NA,II,2019,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42067168,ESP,Distrito del Caldén,42,5.55952380952381,9.041940071,23.0909212042468,119.9803224,42,625.1,54.9295774647887,12.6760563380282,64.7887323943662,36.6197183098592,25.3521126760563,NA,NA,0,0,10,2000,-64.05033,-36.929563,-64.0503333333333,-36.9295555555556,133,sin_pendiente,NA,III,2019,11,llano,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
42068167,ESP,Distrito del Caldén,42,5.99090909090909,8.625715581,22.9769594646879,134.4206306,33,476.5,71.830985915493,16.9014084507042,84.5070422535211,1.40845070422535,71.830985915493,0.675,26.4,4,40,4,800,-63.937003,-36.840405,-63.9369722222222,-36.8403888888889,140,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TF,Bosques de caldén cerrado,SI
42068180,ESP,Distrito del Caldén,42,3.90909090909091,3.917716153,8.67884495176023,35.2560058,22,366.5,52.112676056338,0,52.112676056338,42.2535211267606,100,NA,NA,0,0,5,1000,-63.951715,-38.011568,-63.9516944444444,-38.0115833333333,156,sin_pendiente,NA,II,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla_Lycium chilense,Condalia microphylla,Lycium chilense,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,Bosques de caldén abierto con arbustos,SI
46028085,MON,Monte,46,3.35882352941176,1.40916221940502,4.9068512094474,4.2114137644,17,287.2,19.7183098591549,0,19.7183098591549,40.8450704225352,0,NA,NA,0,0,15,3000,-67.976857,-29.35752,-67.9768333333333,-29.3575,1506,sin_pendiente,NA,sin_categoria,2019,12,montanoso,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque en vía de escurrimiento,SI
46032084,MON,Monte,46,3.41621621621622,2.72253326648078,4.71943109593716,4.2673639182,37,487.2,36.6197183098592,0,36.6197183098592,32.3943661971831,0,NA,NA,0,0,10,2000,-67.562309,-29.282308,-67.5623055555556,-29.2823055555556,1091,sin_pendiente,NA,sin_categoria,2019,12,colinado,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque en vía de escurrimiento,SI
46032086,MON,Monte,46,3.22641509433962,3.90864938822039,8.04524226596393,7.0488884221,53,910.9,32.3943661971831,0,32.3943661971831,14.0845070422535,0,NA,NA,0,0,5,1000,-67.570354,-29.46217,-67.5703333333333,-29.4621944444444,1026,sin_pendiente,NA,sin_categoria,2019,12,llano,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de retamo,SI
46032093,MON,Monte,46,3.46,1.094,2.79676358995014,7.3055761319,5,50,0,0,0,53.5211267605634,59.1549295774648,NA,NA,0,0,11,2200,-67.59909,-30.091634,-67.5990833333333,-30.0916388888889,1525,pendiente_suave,NE,sin_categoria,2020,2,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque de chica,SI
46032094,MON,Monte,46,2.73333333333333,1.77433982233966,5.60741129155319,5.8932563781,12,149.3,0,0,0,33.8028169014084,35.2112676056338,NA,NA,0,0,10,2000,-67.60327,-30.18155,-67.6032777777778,-30.1815555555556,1281,pendiente_suave,NE,sin_categoria,2020,2,montanoso,ausencia,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque de chica,SI
46034077,MON,Monte,46,4.12,1.74392539752446,6.07632407585113,8.0766467811,15,208.6,59.1549295774648,0,59.1549295774648,9.85915492957746,0,63.3333333333333,32.1,3,30,5,1000,-67.330757,-28.659426,-67.33075,-28.6594166666667,1262,sin_pendiente,NA,I,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI
46034082,MON,Monte,46,4.38571428571429,1.22342483236333,1.97256675728086,2.5352168603,7,70,30.9859154929577,0,30.9859154929577,45.0704225352113,0,NA,NA,0,0,12,2400,-67.349494,-29.109252,-67.3494722222222,-29.10925,933,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de algarrobos,SI
